,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,6.489262580871582,0.25722289085388184,0.05039393901824951,0.0004616975784301758,1,10,"{'C': 1, 'max_iter': 10}",0.8488888888888889,0.8592592592592593,0.8540740740740741,0.005185185185185182,7
1,33.68302893638611,0.6833744049072266,0.04484701156616211,0.00584864616394043,1,50,"{'C': 1, 'max_iter': 50}",0.865,0.8705555555555555,0.8677777777777778,0.002777777777777768,5
2,34.43988919258118,1.4866714477539062,0.02625405788421631,0.011041760444641113,1,100,"{'C': 1, 'max_iter': 100}",0.865,0.8705555555555555,0.8677777777777778,0.002777777777777768,5
3,6.966041803359985,0.5236022472381592,0.054206252098083496,0.012447237968444824,5,10,"{'C': 5, 'max_iter': 10}",0.8455555555555555,0.8216666666666667,0.8336111111111111,0.011944444444444424,9
4,35.30683887004852,0.026244282722473145,0.03464698791503906,0.010448694229125977,5,50,"{'C': 5, 'max_iter': 50}",0.8875925925925926,0.8872222222222222,0.8874074074074074,0.00018518518518517713,3
5,45.308345079422,0.35932016372680664,0.013931870460510254,0.0019921064376831055,5,100,"{'C': 5, 'max_iter': 100}",0.8868518518518519,0.8877777777777778,0.8873148148148149,0.0004629629629629428,4
6,7.882109522819519,0.7640312910079956,0.05242764949798584,0.029784083366394043,10,10,"{'C': 10, 'max_iter': 10}",0.8192592592592592,0.8522222222222222,0.8357407407407407,0.016481481481481486,8
7,31.689740300178528,0.08154881000518799,0.016923189163208008,0.0009911060333251953,10,50,"{'C': 10, 'max_iter': 50}",0.8890740740740741,0.8890740740740741,0.8890740740740741,0.0,1
8,33.12378633022308,0.349737286567688,0.005892276763916016,0.0001323223114013672,10,100,"{'C': 10, 'max_iter': 100}",0.8883333333333333,0.8888888888888888,0.888611111111111,0.0002777777777777657,2
