,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,4.995070815086365,0.3775581121444702,0.032450199127197266,0.006135702133178711,1,10,"{'C': 1, 'max_iter': 10}",0.658157894736842,0.6463157894736842,0.6522368421052631,0.005921052631578938,5
1,24.679980516433716,0.4206562042236328,0.030555129051208496,0.005239605903625488,1,50,"{'C': 1, 'max_iter': 50}",0.6547368421052632,0.6397368421052632,0.6472368421052632,0.007500000000000007,6
2,25.614772081375122,1.0943996906280518,0.014375090599060059,0.00419461727142334,1,100,"{'C': 1, 'max_iter': 100}",0.6547368421052632,0.6397368421052632,0.6472368421052632,0.007500000000000007,6
3,5.686845541000366,0.494800329208374,0.0558544397354126,0.02822721004486084,5,10,"{'C': 5, 'max_iter': 10}",0.651578947368421,0.6310526315789474,0.6413157894736843,0.010263157894736807,9
4,25.11820888519287,0.4901258945465088,0.023102998733520508,0.00915980339050293,5,50,"{'C': 5, 'max_iter': 50}",0.6876315789473684,0.6844736842105263,0.6860526315789474,0.0015789473684210131,4
5,33.183218002319336,0.28870654106140137,0.007182955741882324,0.001843571662902832,5,100,"{'C': 5, 'max_iter': 100}",0.6876315789473684,0.685,0.6863157894736842,0.001315789473684159,3
6,5.966171979904175,0.20644426345825195,0.021521687507629395,0.001281142234802246,10,10,"{'C': 10, 'max_iter': 10}",0.6510526315789473,0.6357894736842106,0.6434210526315789,0.007631578947368378,8
7,22.750871300697327,0.40040361881256104,0.0112684965133667,0.0009707212448120117,10,50,"{'C': 10, 'max_iter': 50}",0.6894736842105263,0.6873684210526316,0.688421052631579,0.0010526315789473606,2
8,24.536096692085266,0.0070906877517700195,0.0045092105865478516,0.0008058547973632812,10,100,"{'C': 10, 'max_iter': 100}",0.6881578947368421,0.6892105263157895,0.6886842105263158,0.000526315789473708,1
