,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.03345894813537598,0.006029004283427301,0.008162498474121094,0.0017027079201253326,0.1,{'alpha': 0.1},0.6799526440410418,0.6671930517173312,0.6746940386893012,0.6739465781492248,0.005235826710339203,1
1,0.0476675828297933,0.003350341611575743,0.010618845621744791,0.001073986340356314,0.4,{'alpha': 0.4},0.6779794790844514,0.666008685353336,0.6727200947493092,0.6722360863956989,0.0048990253250350045,2
2,0.04528093338012695,0.00453955844535321,0.008295694986979166,0.0009940071032567656,0.7,{'alpha': 0.7},0.6637726913970008,0.6498223450454007,0.6553493880773786,0.65631480817326,0.005735972326964232,3
3,0.04028097788492838,0.004626544778604359,0.004931131998697917,0.0006324931208150651,1,{'alpha': 1},0.6523283346487766,0.6336360047374655,0.6399526253454402,0.6419723215772274,0.007763597921489989,4
4,0.03141021728515625,0.0012179657547961695,0.0038194656372070312,0.0009128450757077612,1.3,{'alpha': 1.3},0.6408839779005525,0.616265298065535,0.621002763521516,0.6260506798292012,0.010665550259029311,5
5,0.02510865529378255,0.0022932319533049608,0.003163019816080729,0.0003483784337612753,1.5,{'alpha': 1.5},0.6325966850828729,0.6079747335175681,0.6115278326095539,0.6173664170699983,0.010866674624660509,6
