,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,2.7308528423309326,0.534946947810647,0.028589804967244465,0.01576016806907316,1,5,"{'C': 1, 'max_iter': 5}",0.6104972375690608,0.6166600868535334,0.6020529016975917,0.609736742040062,0.005987555407243188,9
1,8.577907085418701,0.6313256462824508,0.02130301793416341,0.0013240163208905803,1,20,"{'C': 1, 'max_iter': 20}",0.6744277821625888,0.6616660086853533,0.6553493880773786,0.6638143929751069,0.007935487656092335,6
2,23.682257016499836,0.8215689108783611,0.022329409917195637,0.009883244582486326,1,50,"{'C': 1, 'max_iter': 50}",0.676006314127861,0.6624555862613501,0.6565337544413739,0.664998551610195,0.00815046623451775,5
3,2.969988981882731,0.25447439263716604,0.02521347999572754,0.005331154641787071,5,5,"{'C': 5, 'max_iter': 5}",0.6302288871349645,0.6249506514015002,0.6229767074615081,0.6260520819993243,0.003061414653978427,8
4,10.781154791514078,0.7198161444847834,0.016173839569091797,0.001995145675368312,5,20,"{'C': 5, 'max_iter': 20}",0.691397000789266,0.681010659297276,0.693249111725227,0.6885522572705897,0.005386053207008702,4
5,22.15563901265462,0.3837162167729126,0.007915735244750977,0.0014630006413817948,5,50,"{'C': 5, 'max_iter': 50}",0.7063930544593529,0.688511646269246,0.6975917883932097,0.6974988297072695,0.007300350252020971,2
6,4.029789527257283,0.06461664211583537,0.031122207641601562,0.02064483122536954,10,5,"{'C': 10, 'max_iter': 5}",0.6377269139700079,0.6261350177654954,0.6233714962495065,0.6290778093283366,0.006219031067042976,7
7,9.129376490910849,0.47701256735726055,0.023382822672526043,0.0052992847448085564,10,20,"{'C': 10, 'max_iter': 20}",0.696921862667719,0.678247137781287,0.6983813659692065,0.6911834554727375,0.00916674329782631,3
8,14.225098848342896,0.47810128598429485,0.004576683044433594,0.0017589181112254455,10,50,"{'C': 10, 'max_iter': 50}",0.7056037884767167,0.6916699565732333,0.6987761547572049,0.6986832999357183,0.005688841967221916,1
