,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.06687601407368977,0.009638477344857947,0.012868404388427734,0.0018256818590272473,0.1,{'alpha': 0.1},0.8161111111111111,0.82,0.7991666666666667,0.8117592592592593,0.00904473715666717,3
1,0.05708066622416178,0.004941766161804929,0.010759751001993815,0.0011618148585515304,0.4,{'alpha': 0.4},0.8233333333333334,0.8241666666666667,0.8047222222222222,0.8174074074074075,0.00897622985066458,1
2,0.057871739069620766,0.003011956050637326,0.011624415715535482,0.0027063847035741647,0.7,{'alpha': 0.7},0.8180555555555555,0.8258333333333333,0.8052777777777778,0.8163888888888889,0.008474119398998182,2
3,0.0627426306406657,0.005931804712525845,0.012898921966552734,0.0014484565168819828,1,{'alpha': 1},0.8136111111111111,0.8188888888888889,0.8002777777777778,0.8109259259259258,0.007831603871774265,4
4,0.06867686907450359,0.009719531212492439,0.014661709467569986,0.0025331473164811546,1.3,{'alpha': 1.3},0.8075,0.8158333333333333,0.7975,0.8069444444444445,0.00749485420179557,5
5,0.04539815584818522,0.004375392331163271,0.007312695185343425,0.0027358416903587937,1.5,{'alpha': 1.5},0.8061111111111111,0.8111111111111111,0.7972222222222223,0.8048148148148148,0.005743726821952135,6
